id,female,grade,bio2,ret,course,gen2,org2,phys2,mcat,gender
8129,1,2.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8133,1,3.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8136,0,3.5,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8137,1,2.8125,NA,1,MCAT,NA,NA,NA,req_mcat,Female
8139,1,2.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8148,1,2,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8150,0,2.625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8151,1,3.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8153,1,2.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8156,0,3.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8173,1,3.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8174,1,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8175,0,3,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8177,1,2.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8184,1,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8186,1,1.875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8187,1,3,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8194,0,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8205,0,3.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8209,1,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8218,0,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8220,0,2.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8226,1,2.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8239,1,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8240,1,3.8125,NA,1,MCAT,NA,NA,NA,req_mcat,Female
8242,1,3,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8246,1,3.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8258,0,3.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8261,1,3.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8262,1,2.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8266,1,3.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8274,0,3.625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8283,0,2.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8287,0,2.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8296,1,2.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8299,0,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8307,1,3.375,NA,1,MCAT,NA,NA,NA,req_mcat,Female
8312,1,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8313,0,2.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8319,0,3.875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8320,1,3.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8329,1,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8331,0,3.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8333,1,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8337,1,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8338,0,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8339,1,2.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8350,1,2.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8353,0,3.75,NA,1,MCAT,NA,NA,NA,req_mcat,Male
8359,0,3.5,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8361,1,3.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8363,1,3.625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8368,0,2.75,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8372,0,3,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8376,1,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8378,1,4,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8379,0,3.5,NA,1,MCAT,NA,NA,NA,req_mcat,Male
8389,1,3.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8396,1,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8398,1,3.25,NA,1,MCAT,NA,NA,NA,req_mcat,Female
8403,0,2,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8406,1,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8411,0,3.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8419,0,2.375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8424,1,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8427,1,3.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8429,1,2.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8433,1,2.625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8435,1,2.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8441,1,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8443,0,3.125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8444,0,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8474,0,3.375,NA,1,MCAT,NA,NA,NA,req_mcat,Male
8476,0,3.5,NA,1,MCAT,NA,NA,NA,req_mcat,Male
8477,1,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8478,0,3.25,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8487,1,2.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8498,0,3.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8506,1,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8507,1,3.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8509,1,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8512,1,2.125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8517,1,3.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8526,1,3.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8531,1,3.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8533,0,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8534,1,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8540,1,3.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8547,0,4,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8548,1,3.125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8555,1,3.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8563,1,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8570,1,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8571,0,3.0625,NA,1,MCAT,NA,NA,NA,req_mcat,Male
8572,1,2.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8581,1,3.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8583,0,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8587,0,3.125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8588,1,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8597,1,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8599,1,3.75,NA,1,MCAT,NA,NA,NA,req_mcat,Female
8604,1,3.5,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8605,1,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8608,0,1.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8613,1,2.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8614,1,3.125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8621,0,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8631,0,3.125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8635,1,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8644,0,3.1875,NA,1,MCAT,NA,NA,NA,req_mcat,Male
8649,1,4,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8650,1,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8655,0,3.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8663,1,1.875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8670,1,2.5,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8672,0,3.25,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8674,1,3.125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8678,0,2.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8680,1,3,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8682,1,3.5,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8685,0,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8693,1,3.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8695,1,3.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8701,0,3,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8703,0,2.5,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8707,1,2.5,NA,1,MCAT,NA,NA,NA,req_mcat,Female
8709,0,4,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8715,1,3.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8716,1,3.5,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8718,0,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8725,1,4,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8729,0,3.75,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8730,1,1.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8738,0,3.875,NA,1,MCAT,NA,NA,NA,req_mcat,Male
8740,0,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8741,0,3,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8746,0,3.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8756,0,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8765,0,3.5,NA,1,MCAT,NA,NA,NA,req_mcat,Male
8766,1,3.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8774,1,3.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8775,0,3,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8781,1,3.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8788,0,2.375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8790,0,2.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8794,0,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8798,1,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8806,1,2.625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8812,1,1.875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8816,1,3.5,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8817,0,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8824,0,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8828,1,3.4375,NA,1,MCAT,NA,NA,NA,req_mcat,Female
8830,1,3,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8837,0,3.9375,NA,1,MCAT,NA,NA,NA,req_mcat,Male
8845,1,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8850,0,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8851,0,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8853,0,2.6875,NA,1,MCAT,NA,NA,NA,req_mcat,Male
8856,0,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8866,1,3,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8872,1,2.625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8874,0,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8876,0,3.875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8880,1,1.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8881,1,3.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8883,1,3.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8885,1,2.9375,NA,1,MCAT,NA,NA,NA,req_mcat,Female
8886,1,3.875,NA,1,MCAT,NA,NA,NA,req_mcat,Female
8889,1,2.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8894,0,3.75,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8899,1,1.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8905,1,3,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8906,1,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8907,1,2.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8908,0,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8912,1,2.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8917,1,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8918,0,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8919,1,3.625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8921,0,2.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8925,1,2.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8926,0,2,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8934,1,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8936,1,3,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8938,0,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8939,0,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8944,0,3.25,NA,0,MCAT,NA,NA,NA,req_mcat,Male
8947,1,2.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8949,1,2.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8959,1,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8965,1,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8968,1,3.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8977,1,2.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8983,1,3.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8989,1,2.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8993,1,3,NA,0,MCAT,NA,NA,NA,req_mcat,Female
8998,1,3.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9001,1,2.5,NA,1,MCAT,NA,NA,NA,req_mcat,Female
9011,1,2.5,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9021,1,2.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9027,1,2.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9031,1,3,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9042,0,3.6875,NA,1,MCAT,NA,NA,NA,req_mcat,Male
9050,0,3.5,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9059,1,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9067,0,3.5,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9069,0,2.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9070,1,2.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9071,0,3.625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9072,1,2.5,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9073,1,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9077,0,3.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9092,0,4,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9095,1,2.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9096,1,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9097,1,2.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9098,1,3.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9099,1,2.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9107,1,3.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9112,1,2.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9113,0,3,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9117,0,3.625,NA,1,MCAT,NA,NA,NA,req_mcat,Male
9126,0,4,NA,1,MCAT,NA,NA,NA,req_mcat,Male
9127,0,3.5,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9132,1,3,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9135,0,3.4375,NA,1,MCAT,NA,NA,NA,req_mcat,Male
9137,1,1.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9138,0,2.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9139,1,2.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9140,1,2.5,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9142,0,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9143,1,3.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9145,1,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9146,0,2.75,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9148,0,4,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9163,1,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9164,1,3,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9166,1,3.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9167,0,2.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9170,1,2.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9178,0,3.125,NA,1,MCAT,NA,NA,NA,req_mcat,Male
9182,0,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9185,0,3.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9196,1,3.5,NA,1,MCAT,NA,NA,NA,req_mcat,Female
9200,0,4,NA,1,MCAT,NA,NA,NA,req_mcat,Male
9201,1,4,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9204,1,2.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9220,0,3.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9222,1,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9224,0,3.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9231,1,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9232,1,3,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9235,0,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9239,1,1.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9244,1,3.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9246,0,3.75,NA,1,MCAT,NA,NA,NA,req_mcat,Male
9256,0,2.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9257,1,2.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9259,0,4,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9262,1,2.5,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9269,1,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9270,1,4,NA,1,MCAT,NA,NA,NA,req_mcat,Female
9286,0,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9289,1,3.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9295,0,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9296,1,3.5,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9299,0,3.9375,NA,1,MCAT,NA,NA,NA,req_mcat,Male
9300,1,2.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9303,0,3.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9306,0,3.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9307,1,2.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9312,0,3.75,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9314,1,2.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9315,0,3.125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9325,0,2.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9330,1,3.125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9331,1,2.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9333,0,3.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9337,0,2.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9347,0,2.625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9351,1,1.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9357,0,2.5625,NA,1,MCAT,NA,NA,NA,req_mcat,Male
9371,0,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9373,1,3.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9379,1,2.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9382,1,1,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9384,1,2.625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9391,1,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9392,1,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9398,1,3.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9401,1,3.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9402,1,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9403,1,3.625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9405,1,3.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9415,0,3.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9418,1,2.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9424,1,2.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9429,0,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9434,1,3.625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9443,1,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9447,1,3.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9456,0,2.25,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9468,1,3.5,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9470,1,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9476,0,3,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9480,1,3.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9482,0,3.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9486,1,2.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9487,1,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9488,1,2.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9492,1,1.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9497,1,2.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9498,1,2.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9508,1,4,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9509,1,4,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9515,1,3.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9519,0,3.0625,NA,1,MCAT,NA,NA,NA,req_mcat,Male
9525,1,3.875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9531,0,3.625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9532,1,2.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9538,1,2.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9539,0,3.25,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9544,1,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9545,0,3.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9549,1,3.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9551,1,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9559,0,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9563,1,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9564,0,2.25,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9567,1,3.125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9571,0,3.6875,NA,1,MCAT,NA,NA,NA,req_mcat,Male
9575,1,2.0625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9577,0,2.5,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9582,1,2.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9587,0,3.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9592,0,3.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9609,0,2.375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9612,1,3.6875,NA,1,MCAT,NA,NA,NA,req_mcat,Female
9613,1,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9618,1,3.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9637,1,3.6875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9638,1,3.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9641,1,3.0625,NA,1,MCAT,NA,NA,NA,req_mcat,Female
9654,1,3.0625,NA,1,MCAT,NA,NA,NA,req_mcat,Female
9658,1,2.25,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9661,0,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9662,1,3.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9665,0,2.625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9666,1,2.5,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9670,0,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9678,0,2.875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9679,1,2.75,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9680,1,3.75,NA,1,MCAT,NA,NA,NA,req_mcat,Female
9682,1,3.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9683,1,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9685,0,3.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9686,0,2.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9690,1,2.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9691,0,3.6875,NA,1,MCAT,NA,NA,NA,req_mcat,Male
9692,0,3.375,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9694,1,3.4375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9702,0,2.625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9703,1,3.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9704,1,2.9375,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9708,1,2.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9712,0,2.8125,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9719,0,3,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9720,1,3.5,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9722,1,3.3125,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9723,0,2.5625,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9725,1,2.1875,NA,0,MCAT,NA,NA,NA,req_mcat,Female
9726,0,4,NA,0,MCAT,NA,NA,NA,req_mcat,Male
9727,0,3.5625,NA,1,MCAT,NA,NA,NA,req_mcat,Male
